Gene name	NCBI gene (formerly Entrezgene) ID
ZNRD2-DT	
	101929174
LINC02723	107984366
LINC02151	
SCN1A-AS1	101929680
SCN1A-AS1	102724058
HNRNPKP3	399881
GATD1-DT	171391
MPPED2-AS1	105376609
	101929473
CRIP1P3	
PTPRVP	148713
PLD3	23646
SCN9A	6335
BAHCC1	57597
LGR6	59352
	101928847
TMC6	11322
LINC02489	101928919
ZBTB44-DT	
	644656
LINC02739	
KCTD21-AS1	100289388
SYT9-AS1	100506258
PTPN7	5778
WT1-AS	
DOC2GP	
PXN	5829
ATRAID	51374
	105369363
	101929427
DPP3-DT	101928069
LNCRNA-IUR	100129203
LNCRNA-IUR	101929295
STAT5B	6777
TMEM237	65062
	118567325
LINC02953	102724265
SIPA1L2	57568
EMSY-DT	124902718
	124902752
GSEC	
	102723878
LINC02696	101928812
LINC02552	
CYBC1	79415
SRSF4	6429
ARL6IP6	151188
PPP1R14B-AS1	105369340
LINC02762	283140
MROH9	80133
NTM-AS1	
TTC12-DT	
FMO3	2328
LINC02714	729305
IGKV1OR2-9	
SLC6A1-AS1	100874090
IGKV2OR2-10	
IGKV2OR2-7D	
COL6A5	256076
IGKV3OR2-5	
IGKV1OR2-6	
SBF2-AS1	283104
IGKV2OR2-7	
IGKV2OR2-8	
IGKV1OR2-11	
APPAT	
FDX2	112812
RPS20P31	
NME2P1	
RNU4-2	26834
RNU4-1	26835
HTR1DP1	
MIR1295A	100302178
MIR1295B	100847009
FMO6P	388714
LINC00942	100292680
WNT5B	81029
RELA-DT	105369347
FMO2	2327
RAB30-DT	
ICAM5	7087
UBTFL6	
COX5B	1329
FBXL14	144699
RPTOR	57521
	105369344
ACTR1B	10120
RAVER1	125950
ERC1	23085
TIGD3	220359
CASP12	
PEAR1	375033
DAG1	1605
ICAM3	3385
RN7SKP151	
BTBD10	84280
C2orf92	728537
SERBP1P3	
RFT1	91869
ARHGEF11	9826
POLR2E	5434
PRKCD	5580
PTH	5741
RNU4-8P	124900516
ANKRD36B	57730
HMGN2P36	
FAR1-IT1	
RPL39P26	
CENPUP1	
LINC02548	
GPX4	2879
LINC02545	105376561
RNA5SP331	
LINC02683	101928132
SMU1P1	
BHLHE41	79365
FAR1	84188
KRT8P45	
ETV3L	440695
ETV3	2117
LINC00342	
RASSF8	11228
PLEKHA4	57664
CYCSP52	360155
LINC01641	
NUCKS1P1	
BTF3P9	
RNA5SP42	
C1orf94	84970
LPO	4025
ZEB2	9839
TMPRSS13	84000
CSMD2	114784
MUC19	283463
TULP2	7288
AVIL	10677
PTPRS	5802
MPO	4353
MALAT1	378938
TSPOAP1	9256
DPF2	5977
PMVK	10654
RNU6-700P	
GOT2P3	
	105369728
CCR8	1237
PTOV1	53635
CLEC2D	29121
HNRNPA1P21	
PBXIP1	57326
EEF1A1P24	
SLC25A38	54977
MIR6822	102466743
CSRNP1	64651
RNF169	254225
PYGO2	90780
XIRP1	165904
RN7SL239P	
RPL31P46	
SPCS2	9789
DSTNP4	
CX3CR1	1524
SHC1	6464
GALNT15	117248
NPM1P7	
LINC02390	
CD69	969
RNU6-216P	
NEU3	10825
MIR142	406934
MIR4736	100616220
SUPT4H1	6827
GCNAP1	
KLRF1	51348
DPH3	285381
OR2AT2P	
NPM1P50	
ALG1L9P	285407
OXNAD1	92106
RNF43	54894
HSPD1P13	
RNU4-55P	
RNU6-277P	
MSANTD4	84437
NAPSA	9476
KBTBD3	143879
CLEC2B	9976
AASDHPPT	60496
KLRF2	100431172
CLEC2A	387836
UNC13D	201294
LINC02719	105369473
RPL23AP41	
SLC25A36	55186
CLEC12A-AS1	400002
CLEC12A	160364
ANKRD36C	400986
CHFR	55743
IFT122	55764
EPS8L1	54869
ACMSD	130013
	728392
	124900388
LINC00324	284029
CTC1	80169
CKS1B	1163
MIR5590	100847069
MAP3K19	80122
MIR4258	100423020
FLAD1	80308
VN2R19P	100033407
ZBTB7B	51043
NRGN	4900
VSIG2	23584
DCST2	127579
ESAM	90952
DCST1	149095
RNU4-56P	
RN7SL411P	
	124900557
PGAM1P3	
ENTPD3	956
ESAM-AS1	101929340
RPS11P5	
RNU6-327P	
CHFR-DT	101928530
MSANTD2	79684
ZNF605	100289635
RAB3GAP1	22930
MSANTD2-AS1	100507283
NLRP1	22861
NANOGNBP2	
ZNF26	7574
ROBO3	64221
RNU4ATAC12P	
PTP4A1P2	
ZNF84	7637
DCST1-AS1	
RPL14	9045
ADAM15	8751
SNORA40B	109616967
PCARE	388939
FBLN7	129804
ZNF619	285267
	645485
LINC00941	
PPIAP44	
LINC02387	101929027
DENND5B	160518
ZC3H8	84524
ZNF620	253639
ZC3H6	376940
RNU5B-2P	
ZNF621	285268
NDUFB4P6	
SCN7A	6332
RNU6-618P	
ANKRD49P2	
DENND5B-AS1	100874249
RNU5F-4P	
RPL5P10	
RPL31P50	
EEF1GP3	
AK4P3	
HMGN2P24	
	105377043
ROBO4	54538
MRPS31P1	
GOLGA3	2802
CTNNB1	1499
	105373845
	124907968
PARD3B	117583
CCDC15-DT	105369547
CCDC15	80071
HEPACAM	220296
LINC01001	
COX8BP	
API5	8539
KRTAP4-6	81871
IGBP1P2	645545
KRTAP4-7	100132476
OR1R1P	9596
KRTAP2-2	728279
TMEM238L	100289255
KRT26	353288
TBC1D3D	101060389
TNFSF12	8742
TNFSF12-TNFSF13	407977
VAT1	10493
RN7SKP287	
PPIAP41	
CTBP2P6	
MIR670	100313777
MIR670HG	100507261
TTC17	55761
RND2	8153
ILF3-DT	147727
RPL21P4	
NBR2	10230
ILF3	3609
BRCA1P1	
NBR1	4077
OR52P1	81248
TCP11L1	55346
	124903871
MTMR11	10903
TMEM106A	113277
PIGCP1	
LINC00294	283267
CSTF3	1479
CCDC200	100874261
RNU2-1	6066
RNU2-1	124904135
RNU2-1	124904136
RNU2-1	124904137
RNU2-1	124904138
RNU2-1	124904139
RNU2-1	124904140
RNU2-1	124904141
RNU2-1	124904142
RNU2-1	124904143
RNU2-1	124904144
RNU2-1	124907963
RNU2-1	124907964
RNU2-1	124907965
RASAL1	8437
U2	124904135
U2	124904136
U2	124904137
U2	124904138
U2	124904139
U2	124904140
U2	124904141
U2	124904142
U2	124904143
U2	124904144
U2	124907963
U2	124907964
U2	124907965
U2	124904146
U2	124904145
OTUD7B	56957
CSTF3-DT	338739
RPL29P23	
HIPK3	10114
RPL6P31	
LINC01632	
ATP5POP1	
KMT2CP1	
FAM72D	728833
ANKRD35	148741
ALOX12-AS1	100506713
AOX1	316
ITGA10	8515
BRCA1	672
KIAA1549L	25758
NFKBID	84807
R3HDM2	22864
PEX11B	8799
LMO2	4005
LIX1L-AS1	105371260
ARHGEF1	9138
CAPRIN1	4076
LIX1L	128077
AOX3P-AOX2P	
ANKRD34A	284615
RNU1-133P	
BZW1-AS1	101927795
POLR3GL	84265
BZW1	9689
TXNIP	10628
HJV	148738
NDUFA4L2	56901
SNRPF	6636
RNVU1-6	101954276
NBPF10	100132406
KLRC4	8302
PAN2	9924
ULK4	54986
NAT10	55226
CLIP4	79745
RN7SKP58	
ATP6V0E1P2	
RPL36P20	
GEMIN2P2	
TRAK1	22906
RNU6-1071P	
NUDT4P2	
TEX46	729059
RNU6-723P	
RNU4-61P	
AGBL4	84871
BEND5	79656
ZGLP1	100125288
PPP5D1P	100506012
AGBL4-AS1	101929721
AGBL4-IT1	100874313
OR8G2P	26492
ZNF859P	
RNU6-256P	
MTND2P29	
C1orf185	284546
PPP5D1P	
DACT3-AS1	100506068
MIR100HG	399959
LIMA1	51474
ROR1	4919
STRN4	29888
CFL1P3	
PFN1P1	
RPL4P3	
VAMP4	8674
RNA5SP529	
DRD5P2	
RNVU1-15	101954267
PFN1P6	
RNVU1-28	124904616
TPMTP2	
CFAP74	85452
RNU4-78P	
CCK	885
SALL4P6	
EIF4BP4	
RNF34	80196
LYZL4	131375
MTHFD2P1	100287639
HNRNPKP4	
MIR8060	102465864
RNU6-1094P	
RPL18AP8	
RCC2P5	
MIR125B1	406911
LINC02397	
BLID	414899
CDV3P1	
NOTCH2NLC	100996717
MIRLET7A2	406882
MIR100	406892
	124909397
NUP107-DT	100507250
RNU4ATAC10P	
RNU4ATAC5P	
MIR4424	100616328
RALGPS2-AS1	
EPHA6	285220
MIR194-2HG	
RALGPS2	55103
LINC01619	256021
NRXN2	9379
PTPN2P1	
ANGPTL1	9068
TMPO-AS1	100128191
	102724680
FHAD1	114827
LINC02458	
RASSF8-AS1	
FKRP	79147
CRYBG3	131544
LINC02454	
CXCR1	3577
RIOX2	84864
	100996671
HMGB1P9	
PGAM1P5	100132594
ARPC2	10109
SLC38A4-AS1	
C2CD5-AS1	
SLC1A5	6510
OR5AC1	
EIF4G3	8672
OR5AC2	81050
	105373997
GPRC5D-AS1	100506314
OR5H2	79310
OR5K4	403278
OR5K3	403277
UBFD1P1	
GPRC5D	55507
SLC6A1	6529
INHBE	83729
CAPRIN2	65981
	124902611
	105376520
HNRNPMP2	
GPBAR1	151306
AP2S1	1175
OR4C1P	
AAMP	14
OR9M1P	
TRIM51HP	
ACSF2	80221
TRIM64DP	
	101928535
NUCB1	4924
FOLH1B	
FOLH1B	219595
OR51F5P	
OR51A8P	
OR51H1	
OR51H1	401663
OR51H2P	
OR52A4P	
HBBP1	
OR52B5P	
OR10N1P	
OR8B1P	
OR8B9P	
DEFB130C	
SAA3P	
SAA3P	6290
SLC25A51P4	
SLC25A51P4	494141
OR5AQ1P	
OR5BE1P	
TMBIM1	64114
OR2AH1P	
OR5M2P	
EEF1A1P49	
ENPP7P8	
OR6M2P	
GUCY2EP	
CARD17P	
OR10AB1P	
OR5BA1P	
GLYATL1P2	
OR7E14P	
SNRPEP4	
TSSC2	
SAFB2	9667
MRPS21P9	
CHAD	1101
RSAD1	55316
TRPC2	
FAM86C2P	
TINCR	257000
FAM86C2P	645332
	105371824
EPN3	55040
SEPTIN7P11	
SEPTIN7P11	441601
GVINP1	387751
OR52K3P	
STT3B	201595
CASP4LP	
CASP4LP	643733
MIR6513	102465256
CATIP-AS2	
MIR6810	102466197
RPL19P5	
SLC11A1	6556
FAUP4	
FAM86C1P	55199
OR52B1P	
OR52B2	255725
OR52W1	120787
SPATA20	64847
C11orf42	160298
FHIP1B	84067
OSBPL10	114884
CNGA4	1262
CCKBR	887
OSBPL10-AS1	100874206
CTDSP1	58190
	101927825
ZNF587P1	
ZNF860	344787
RPL21P40	
	124900559
NIFKP7	
GPD1L	23171
APBB1	322
RPSAP11	
KRT18P15	
CD200R1L-AS1	
CD200R1L	344807
RAD51AP1	10635
MIR26B	407017
ITPKB	3707
VIL1	7429
CD200R1	131450
S100A11	6282
SPTLC1P4	
	100131107
TCHHL1	126637
PUDPP2	
RPTN	126638
GTPBP8	29083
CCDST	
HRNR	388697
NBPF15	284565
CACNA1G-AS1	253962
ANKFN1	162282
PNKD	25953
RNVU1-14	101954266
NEPRO	25871
PFN1P3	
MINDY1	55793
RPL39P33	
NOG	9241
KCNJ12	3768
PDLIM1P2	
RPL21P120	
DYRK4	8798
KCNJ18	100134444
KPNB1-DT	112268184
	101928728
PIGV	55650
CATIP	375307
UVRAG-DT	100506113
CACNA1G	8913
RANP3	
RN7SKP297	
CHRDL2	25884
B3GALT1	8708
LINC02044	101929717
RNU7-148P	
VPS26AP1	
CTAGE14P	
RN7SL165P	
B3GALT1-AS1	
ZDHHC18	84243
ZDHHC23	254887
AKAP3	10566
SNRPEP11	
TGOLN2	10618
CCDC191	57577
SFN	2810
NDUFA9	4704
GPN2	54707
GPATCH3	63906
PEBP1P2	
RETSAT	54884
NUDC	10726
QTRT2	79691
MIR4696	100616402
RPL36AP38	
XRRA1	143570
ELMOD3	84173
GAU1	101929549
GALNT8	26290
NR0B2	8431
RPL12P13	
RPL32P6	
OSTCP2	
TRNP1	388610
TENT5B	115572
CATSPER4	378807
DRD3	1814
KCNA6	3742
KCNA1	3736
DPY19L2	283417
CEP85	64793
TMCC1	23023
RNY3P13	
TMCC1-DT	100507032
LIN28A	79727
TRH	7200
SRGAP1	57522
DHDDS-AS1	
HMGN2	3151
OR7E129P	
OR7E21P	
EVA1CP6	
LINC02014	
LINC02021	105374104
ENPP7P3	
SNRPCP8	
TRPC1	7220
UBXN11	91544
DGAT2	84649
RPL36AP41	
RNU6-87P	
RNU6-1273P	
RNU6-199P	
METTL7A	25840
RPSA	3921
ATF1	466
RN7SL519P	
TMPRSS12	283471
TRIM66	9866
HIGD1C	613227
POU5F1P3	642559
GCSHP4	
FAM90A1	55138
CYP2R1	120227
PPP1R15B	84919
CAPG	822
ALG1L10P	
LINC02449	101927905
SLC25A3P1	163742
TNK2	10188
MYL6B	140465
DMRTB1	63948
CALCP	
CALCA	796
GLIS1	148979
RNU7-95P	
NDC1	55706
OR7E41P	
EIF4G2	1982
	124900334
HADHAP2	
AICDA	57379
	124900439
RGS7	6000
RPSAP22	
MAT2A	4144
HSPD1P12	
FOXJ2	55810
CNR2	1269
BTBD6P1	
MIR378F	100616492
H3P1	
PNRC2	55629
SRSF10	10772
VAMP8	8673
C3AR1	719
TFRC	7037
VAMP5	10791
	101928053
NECAP1	25977
ZBED5-AS1	729013
RNF181	51255
RPL36P5	
TMEM150A	129303
GRHL3	57822
OR4C9P	
OR4R1P	
OR4A47	403253
OR4A48P	
OR4A46P	
OR4A40P	
OR4A43P	
OR4A45P	
OR4A41P	
OR4A42P	
OR4A44P	
MLF1	4291
ETS1	2113
USP39	10713
METTL13	51603
MIR6090	102466104
ETS1-AS1	101929517
SENCR	100507392
CLEC4A	50856
CD59	966
DNM3	26052
ZNF705A	440077
ENPP7P5	
GFM1	85476
USP2-AS1	
PUS7L	83448
C2orf68	388969
SFTPB	6439
LXN	56925
TWF1	5756
GNLY	10578
TRNT1	51095
IGF2	3481
DNM3-IT1	100874284
DNM3OS	
MIR214	406996
ZNF75BP	
MIR3120	100422882
MIR199A2	406977
CCND2-AS1	103752584
RNU6-157P	
PIGC	5279
GPR160P1	
SLC38A11	151258
IRAK4	51135
C1orf105	92346
BTD	686
RN7SKP55	
RNU6-947P	
RNU6-1089P	
RNU6-999P	
RNU1-132P	
KIF26B-AS1	111216275
DNAJC19P8	
EFCAB2	84288
DLG2	1740
SH2D6	284948
RBSN	64145
MIR5001	100847037
RN7SL359P	
EIF4E2	9470
ABCA4	24
TTC14	151613
FAR2	55711
	100506606
ERGIC2	51290
MDM4	4194
CCDC39	339829
RNU6-997P	
CHAC2	494143
MIR3682	100500850
GPR75	10936
PSME4	23198
CCDC39-AS1	
	101928882
RN7SL229P	
FLYWCH1P1	
RPL32P10	
DNAJC19	131118
FAM234B	57613
RNU6-4P	
FAUP2	
FXR1	8087
LINC00592	283404
KRT80	144501
ARID1A	8289
LINC02874	
METTL7AP1	
KRT7	3855
KRT7-AS	109729127
KRT86	3892
KRT88P	
ERLEC1	27248
KRT81	3887
HHLA2	11148
KRT83	3889
KRT85	3891
KRT84	3890
CLDN18	51208
MIR4430	100616136
RASGRP3	25780
KRT82	3888
DZIP1L	199221
KRT90P	
KRT75	9119
WDR47	22911
KRT6B	3854
KRT6C	286887
KRT8P36	
A4GNT	51146
DBR1	51163
KRT6A	3853
ARMC8	25852
FAM98A	25940
NBPF1	55672
KRT5	3852
PYCR2	29920
EXPH5	23086
ATP6V0E1P3	
KRT71	112802
HNRNPA1P61	
MYADML	151325
RN7SL113P	
RN7SL251P	
RN7SL126P	
KRT74	121391
GGCX	2677
POGLUT3	143888
SLAMF1	6504
KRT72	140807
NRDC	4898
KRT73-AS1	100127967
KRT73	319101
POLA2	23649
KRT128P	
GRIP1	23426
MPZL3	196264
LDHC	3948
KLHL29	114818
DHRS9	10170
NME9	347736
TXNRD1	7296
COBLL1	22837
FAF1	11124
LMCD1	29995
PRRC2C	23215
SSUH2	51066
OVCH1	341350
LRRC41	10489
MVK	4598
IL18RAP	8807
CAV3	859
CYP4B1	1580
OXTR	5021
TOP2B	7155
FKBP7	51661
ITGA6	3655
MIR4698	100616486
IGSF9	57549
PPIAP45	
	124900322
LINC02416	
MIR4494	100616478
TIMELESS	8914
TARS2	80222
SF1	7536
CROCC2	728763
PLEKHB2	55041
STAT2	6773
MYD88	4615
GOLGB1	2804
TDRKH	11022
CHPF	79586
CYS1	192668
RAD51AP2	729475
ST6GAL2	84620
ANO7	50636
ME3	10873
TNFRSF1A	7132
MROH2A	339766
CYP4A11	1579
NLRX1	79671
LIMS3	96626
RN7SL145P	
LZTFL1	54585
MAIP1	79568
DTNB	1838
NBPF11	200030
BMAL2	56938
TATDN2	9797
SEC61A1	29927
MS4A8	83661
PRKACB	5567
MS4A18	728588
MS4A15	219995
MS4A10	341116
RAF1	5894
HEPN1	641654
SLC1A2	6506
BMAL2-AS1	101928646
ZNF664	144348
HAGLROS	
LINC01121	400952
MIR6880	102466204
EIF2AK3-DT	
LINC01614	105373869
NCOR2	9612
LINC01886	105373537
NOTCH2	4853
	112268411
LINC00299	339789
	100506474
LINC01102	
PATJ	10207
LINC00471	151477
FN1-DT	
	105373682
LINC01833	107985879
GBX2-AS1	
ACTR3-AS1	
LAPTM4A-DT	124900607
IDH1-AS1	100507475
BOLA3-DT	100507171
LINC01090	
LINC01877	101927641
CAVIN2-AS1	
SPSB4	92369
	100506405
LINC01936	
KCNH3	23416
BRD7P2	
SEC22A	26984
LINC02478	100505984
PDE11A-AS1	
API5P2	
SDHDP5	
RNU6-629P	
CYCTP	
RBM45	129831
ADCY5	111
MCRS1	10445
RNU5E-9P	
PDE11A	50940
LRRC3B	116135
NPPA	4878
KISS1	3814
TNN	63923
TMPRSS7	344805
PAMR1	25891
CHRD	8646
MAST2	23139
LINC01143	104355141
PRPF40B	25766
VAX2	25806
ATP6V1B1	525
MADD	8567
ATP6V1B1-AS1	
ELOCP21	
RN7SL160P	
ANKRD53	79998
PRKAA2	5563
FAM186B	84070
SEMA4A	64218
OR7E46P	
OR7E62P	
NAGK	55577
UBE2D3P2	
RNU6-1301P	
RNU6-834P	
UBE2FP1	
POLR2KP1	
PARK7P1	
HIGD1AP9	
FMNL3	91010
TCEA1P2	
RNA5SP129	
RNU6-230P	
MIR5092	100847039
DUTP1	
DNAJB6P7	
RNU6-232P	
FGD5-AS1	100505641
SATB1	6304
MCEE	84693
SMPD4	55627
ARL6IP4	51329
ZNF148	7707
CCNL2	81669
IL12A	3592
C1S	716
XXYLT1	152002
XXYLT1-AS1	100874528
MIR3137	100422926
RN7SL36P	
RNU6-25P	
KDF1	126695
ACAP2	23527
VTCN1	79679
ZNF644	84146
ACAP2-IT1	
HOXC13-AS	100874366
PPP1R2	5504
HOXC13	3229
HOXC12	3228
HOXC11	3227
CYP4A22	284541
HOXC-AS3	100874365
HOXC10	3226
RNU6ATAC24P	
HOXC6	3223
RN7SL73P	
APOD	347
MIR196A2	406973
HOXC-AS2	100874364
HOXC9	3225
KLHL17	339451
HOXC-AS1	100874363
HOXC8	3224
MIR615	693200
HOTAIR	100124700
MUC20P1	
ARL6	84100
TRIM46	80128
ORAI1	84876
MYO1H	283446
RNU6-137P	
HAAO	23498
CABYRP1	
CACNA2D3	55799
NINJ2	4815
FTOP1	
RNU7-103P	
CHORDC1P1	
OXER1	165140
SLC8A1-AS1	100128590
MEF2D	4209
LINC01794	101929700
RN7SL575P	
MAL	4118
DIO1	1733
RPS15P5	
ESRG	790952
CACNA2D3-AS1	100874237
LRTM1	57408
LINC02017	105377096
CACNA1D	776
ZNF2	7549
SLC2AXP1	
PROM2	150696
MUC1	4582
RPLP0P2	113157
SNHG1	23642
RPL23AP14	
CBX3P4	
FKBP4	2288
ITFG2-AS1	
ITFG2	55846
FABP7P2	
FAHD2A	51011
NRIP2	83714
GTF3C2	2976
TEX52	101929469
FOXM1	2305
RN7SL832P	
ATP6V1C2	245973
RHNO1	83695
TULP3	7289
RNU7-138P	
PDIA6	10130
	124902860
RNU6-1315P	
TEAD4	7004
LINC02022	105376955
ALDH1L1-AS2	100862662
TSPAN9	10867
	102724289
NEPRO-AS1	
TEX54	111216277
LINC00870	201617
TRPC2	7221
TSPAN9-IT1	
LINC02827	
EIF1B-AS1	440952
LINC02417	
PRMT8	56341
NUP98	4928
BHLHE40-AS1	100507582
RNU7-176P	
LINC01954	101929733
NOL10	79954
RNU6-174P	
CAPS2	84698
SATB1-AS1	
	124906209
ITPR1-DT	100996539
LINC00506	100846978
CCR5AS	
NECTIN3-AS1	
	105374191
PTPN23-DT	
KIF9-AS1	
LPP-AS2	339929
SMCO2	341346
	105374174
GSK3B-DT	
OPRD1	4985
ARL5AP3	
GSG1	83445
CTBP2P8	
MIR1262	100302279
RPS7P4	
GBP5	115362
LINC02004	105374119
	100507389
GCC2	9648
ERICH6-AS1	101928085
LINC00960	401074
DIRAS3	9077
ELOA	6924
LINC01266	101927215
HMGCL	3155
	107986163
UNG	7374
MYLK-AS1	100506826
FUCA1	2517
GCC2-AS1	644903
HCRTR1	3061
LIMS1-AS1	106182118
RPL10P5	
CCDC138	165055
COL16A1	1307
LINC01322	103695433
LINC02015	102724550
ADAMTS9-AS2	
RPL39P16	
OR8S1	341568
LIMS1	3987
OGFOD2	79676
LINC00885	401109
SOX2-OT	347689
	122455340
OR5BS1P	390313
OASL	8638
MYOCOS	110806290
CREB1	1385
LINC00877	285286
ALDH9A1	223
POLE	5426
OR2B11	127623
OR6N2	81442
H3C15	333932
H2BC18	440689
MICAL2	9645
H4C15	554313
SEMA3B-AS1	
RPL23AP49	
H2AC19	723790
NBPF6	653149
MBNL1-AS1	401093
LINC00881	
DCAF6	55827
TPRG1-AS1	
MELTF-AS1	100507057
PTPRG-AS1	100506994
METTL21A	151194
SLC66A1L	152078
RPS29P9	
LINC01857	
RNU6-664P	
PPP1R14BP2	
CCNYL1	151195
NUDT16L2P	152195
THUMPD3-AS1	440944
MIR4775	100616361
FZD5	7855
LYG2	254773
TWF2-DT	101929054
NTM-IT	
XXYLT1-AS2	
OPCML	4978
H2AC18	8337
H2BC21	8349
	124909495
RNA5SP113	
H4C14	8370
H4C14	554313
	124909412
RN7SL267P	
RNU6-107P	
RSC1A1	6248
SNORC	389084
TMEM44-AS1	
TRMT13	54482
ARID2	196528
COPB2-DT	100507291
LGALSL-DT	
H3C14	126961
LGALSL	29094
SEC16B	89866
SEC16B	111240474
LINC02027	
ZBTB47-AS1	
LINC01805	105374774
MIR4434	100616419
RNU6-100P	
LINC02579	339807
OPCML-IT2	
ITGA9-AS1	101928153
OPCML-IT1	100874333
SERTAD2	9792
GRIA4	2893
RPS10P9	
RPS2P18	
PDE1A	5136
RN7SL246P	
KNOP1P2	
IL19	29949
DDN-AS1	105369758
LMBR1L	55716
ATP13A3-DT	
LCE2C	353140
OR2C3	81472
OR2C3	148824
SPATA21	374955
TMEM44-AS2	
NDUFS6P1	
PPP2R3A	5523
SLC4A5	57835
HNRNPA3P14	
ARID3BP1	
	101927434
MED28P8	
ST13P20	
ADGRL2	23266
MIR3160-1	100422827
MIR3160-2	100422825
HARBI1	283254
ATG13	9776
TDGF1P6	
PCCB	5096
PKP2	5318
GPATCH11	253635
OS9	10956
MIR1246	100302142
RNU6ATAC14P	
SMARCAL1-AS1	
RPL37A-DT	
RPL37A	6168
ARHGAP1	392
LINC01280	
PSMB3P2	
IGFBP2	3485
IGFBP5	3488
ZNF408	79797
RPL31P14	
MSL2	55167
RNA5SP120	
FABP5P14	
	124907978
F2	2147
TNP1	7141
LINC01921	
KIAA1143P2	
LINC02084	
	105373876
ERC2	26059
NYAP2	57624
AFTPH	54812
CKAP5	9793
EOMES	8320
SLC6A20	54716
UBTFL5	
TRIM43B	653192
CD28	940
LINC01206	100996490
KRT18P39	
NPM1P33	
RNU6-474P	
DUSP11	8446
RPL7P6	
BORCS8P1	
RN7SL459P	
RN7SL67P	
PDCD5P1	
RNU6-254P	
EEF1A1P4	
LINC02963	
RMST	196475
MIR5582	100847020
	124900314
SNORD67	692108
LRP4-AS1	100507401
CNN2P11	
GXYLT1P7	
CNN2P8	
LRP4	4038
SNX18P14	
CASP8	841
NPEPPS	9520
ZNF84-DT	101928597
CLCNKB	1188
LINC00944	
SLC25A1P1	
PICALM	8301
PAFAH1B2P2	643711
RN7SKP265	
LINC02471	
LNCSRLR	109729161
CCDC13-AS2	
	107984450
MRPS25	64432
LINC02470	100506159
BTG1-DT	
LINC02822	
	124903045
GPR84-AS1	102724050
HNF1A-AS1	283460
VWA5B1	127731
ACAD9-DT	
PRANCR	101928062
HEG1	57493
LINC00939	400084
TBX5-AS1	255480
RNA5SP137	
MARS2	92935
LINC02371	124906976
LCE3C	353144
IQCJ-SCHIP1	29970
IQCJ-SCHIP1	100505385
BOLL	66037
KCNQ4	9132
LINC00938	
LINC02453	643770
	105369850
TMEM263-DT	
MAPKAPK5-AS1	51275
RNU6-560P	
LINC02695	
FNTAP1	
EED	8726
MYG1-AS1	
LINC02384	
CITED4	163732
UBE2V1P8	
SBNO1-AS1	112268105
SLFNL1-AS1	100507178
PARP11-AS1	105369609
SLFNL1	200172
GNL3	26354
CD27-AS1	678655
RPL23AP17	
PKP1	5317
HNRNPKP2	
RABEP1	9135
CASP10	843
	107984536
LINC02446	101060038
LHX5-AS1	
SNORD19	
SNORD19B	
SNORD19C	
SNORD69	692109
GLT8D1	55830
TNS2-AS1	283335
CXCR4	7852
UBBP1	
EIF3FP3	
PRSS23	11098
LINC01795	
TEX41	401014
TNNT2	7139
RPAIN	84268
MOB4P2	
OR7E13P	
CLECL1P	160365
OR7E2P	
PRSS23-AS1	
LINC01234	100506465
FZD4	8322
FZD4-DT	100506368
HNRNPCP8	
XIAPP2	
PRRG4	79056
LINC00173	100287569
SPCS1	28972
CNPY2-AS1	
LINC02422	105369725
QSER1	79832
NEK4	6787
PLEKHA8P1	51054
TMEM198B	440104
DEPDC7	91614
C1QBP	708
ITIH1	3697
PXN-AS1	
DHX33	56919
OTUB1	55611
LINC01405	100131138
	105369595
USP30-AS1	
	105369656
FAM66C	
	124906938
DHX33-DT	105371506
DERL2	51009
RPAP3-DT	
ITIH4	3700
LAD1	3898
PCED1B-AS1	100233209
SGCEP1	
LINC01966	
RPL6P5	
MIS12	79003
METAP2P1	
RNU7-2P	
RPL17P12	
OTX2P2	
PABPC1P2	
TNNI1	7135
LINC01911	
NUP88	4927
RNU6-692P	
DDX23	9416
RNU6-715P	
RNA5SP106	
LIMS4	100288695
PHLDA3	23612
RGPD6	729540
CSRP1	1465
ITIH4-AS1	100873993
MUSTN1	389125
STIMATE-MUSTN1	100526772
STIMATE	375346
MIR200CHG	105369635
EMG1	10436
MIR8064	102465866
ITIH3	3699
CSRP1-AS1	
RPS10P7	
IPO9-AS1	100873949
SNORA49	677829
MIR5191	100847050
RNU6-501P	
MIR1231	100302158
IPO9	55705
PRPS1P1	
CYP2C56P	
	102724104
TTC21A	199223
MIR6739	102466724
SHISA4	149345
DHX40	79665
FANCL	55120
NAV1	89796
EP400	57634
PTRH2	51651
CLTC	1213
DNM1L	10059
PTGER3	5733
TTLL3	26140
NUDT17	200035
PIAS3	10401
WHSC1L2P	
SOST	50964
DUSP3	1845
CFAP97D1	284067
MPP3	4356
MIR6736	102466191
RBM8A	9939
RN7SL767P	
USF3	205717
NAA50	80218
CAPZA1	829
MRPL53P1	
RNU7-70P	
CTLA4	1493
GRAMD1C	54762
CD300LG	146894
RHOC	389
RNU6-542P	
HTRA2	27429
CDRT4	284040
TVP23C-CDRT4	100533496
TVP23C	201158
DOK1	1796
IMPDH2	3615
RPS24P7	
FAM161A	84140
PPM1J-DT	
RPL9P2	
PPIAP53	
TAFA3	284467
RPL31P30	
NUTF2P4	
CCT4	10575
MOV10	4343
QRICH1	54870
IL36G	56300
HMGN2P23	
POLR2DP1	
IL36A	27179
KRBOX1	100506243
IL36B	27177
IL1F10	84639
